FV-97-test-2023,SklepT 19,2010-05-05,23536,7777777777,2,2
FV-97-test-2023,SklepT 19,2010-05-05,23536,7777777777,8,5
FV-97-test-2023,SklepT 19,2010-05-05,23536,7777777777,4,5
FV-98-test-2023,SklepT 19,2022-06-14,26573,1000000000,8,1
FV-98-test-2023,SklepT 19,2022-06-14,26573,1000000000,6,5
FV-98-test-2023,SklepT 19,2022-06-14,26573,1000000000,2,2
FV-98-test-2023,SklepT 19,2022-06-14,26573,1000000000,2,2
FV-99-test-2023,SklepT 23,2012-08-25,9327,1100000000,5,5
FV-99-test-2023,SklepT 23,2012-08-25,9327,1100000000,5,4
FV-99-test-2023,SklepT 23,2012-08-25,9327,1100000000,3,7
FV-99-test-2023,SklepT 23,2012-08-25,9327,1100000000,8,3
